"","Name","Unit","Year","N","Mean_Value","Characteristic","Description"
"4129","Fluoride","mg/l",1976,73,1420.3698630137,"Fluoride","Non-metal"
"4130","Fluoride","mg/l",1977,110,1628.66363636364,"Fluoride","Non-metal"
"4131","Fluoride","mg/l",1978,41,1493.29268292683,"Fluoride","Non-metal"
"4132","Fluoride","mg/l",1979,41,1389.31707317073,"Fluoride","Non-metal"
"4133","Fluoride","mg/l",1980,76,1315.30263157895,"Fluoride","Non-metal"
"4134","Fluoride","mg/l",1981,118,1283.83898305085,"Fluoride","Non-metal"
"4135","Fluoride","mg/l",1982,48,1683,"Fluoride","Non-metal"
"4136","Fluoride","mg/l",1983,5,2821.8,"Fluoride","Non-metal"
"4137","Fluoride","mg/l",1984,14,1303.85714285714,"Fluoride","Non-metal"
"4138","Fluoride","mg/l",1985,4,1296.25,"Fluoride","Non-metal"
"4139","Fluoride","mg/l",1986,4,1201.75,"Fluoride","Non-metal"
"4140","Fluoride","mg/l",1987,8,1238.75,"Fluoride","Non-metal"
"4141","Fluoride","mg/l",1988,5,1320.8,"Fluoride","Non-metal"
"4142","Fluoride","mg/l",1989,17,1243.76470588235,"Fluoride","Non-metal"
"4143","Fluoride","mg/l",1990,27,2200.40740740741,"Fluoride","Non-metal"
"4144","Fluoride","mg/l",1991,26,5658.07692307692,"Fluoride","Non-metal"
"4145","Fluoride","mg/l",1992,19,6628.73684210526,"Fluoride","Non-metal"
"4146","Fluoride","mg/l",1993,10,6838.7,"Fluoride","Non-metal"
"4147","Fluoride","mg/l",1994,13,4190.30769230769,"Fluoride","Non-metal"
"4148","Fluoride","mg/l",1995,5,1438.8,"Fluoride","Non-metal"
"4149","Fluoride","mg/l",1996,5,1271,"Fluoride","Non-metal"
"4150","Fluoride","mg/l",1997,6,1244.83333333333,"Fluoride","Non-metal"
"4151","Fluoride","mg/l",1998,19,1268.05263157895,"Fluoride","Non-metal"
"4152","Fluoride","mg/l",1999,1,1340,"Fluoride","Non-metal"
"4153","Fluoride","mg/l",2000,17,1164.23529411765,"Fluoride","Non-metal"
"4154","Fluoride","mg/l",2001,8,1248,"Fluoride","Non-metal"
"4155","Fluoride","mg/l",2003,13,1788.23076923077,"Fluoride","Non-metal"
"4156","Fluoride","mg/l",2004,25,1302.04,"Fluoride","Non-metal"
"4157","Fluoride","mg/l",2005,6,1204.33333333333,"Fluoride","Non-metal"
"4158","Fluoride","mg/l",2006,8,1156,"Fluoride","Non-metal"
"4159","Fluoride","mg/l",2007,14,1164.14285714286,"Fluoride","Non-metal"
"4160","Fluoride","mg/l",2008,15,1167.33333333333,"Fluoride","Non-metal"
"4161","Fluoride","mg/l",2009,12,1278.33333333333,"Fluoride","Non-metal"
"4162","Fluoride","mg/l",2010,15,1244.73333333333,"Fluoride","Non-metal"
"4163","Fluoride","mg/l",2011,13,1252.69230769231,"Fluoride","Non-metal"
"4164","Fluoride","mg/l",2012,15,921.533333333333,"Fluoride","Non-metal"
"4165","Fluoride","mg/l",2013,13,913.461538461538,"Fluoride","Non-metal"
"4166","Fluoride","mg/l",2014,14,1079.42857142857,"Fluoride","Non-metal"
"4167","Fluoride","mg/l",2015,19,890.526315789474,"Fluoride","Non-metal"
"4168","Fluoride","mg/l",2016,12,1469.91666666667,"Fluoride","Non-metal"
"4169","Fluoride","mg/l",2017,10,1354.2,"Fluoride","Non-metal"
"4170","Fluoride","mg/l",2018,9,1241.33333333333,"Fluoride","Non-metal"
"4171","Fluoride","mg/l      ",1990,41,1556.92682926829,"Fluoride","Non-metal"
"4172","Fluoride","mg/l      ",1991,64,1421.578125,"Fluoride","Non-metal"
"4173","Fonofos","",1998,14,1,"Fonofos","Poison"
"4174","Fonofos","",2000,12,1,"Fonofos","Poison"
"4175","Fonofos","",2003,4,1,"Fonofos","Poison"
"4176","Fonofos","",2004,2,1,"Fonofos","Poison"
"4177","Fonofos","",2006,1,1,"Fonofos","Poison"
"4178","Fonofos","",2007,3,1,"Fonofos","Poison"
"4179","Fonofos","",2008,14,1,"Fonofos","Poison"
"4180","Fonofos","",2010,1,1,"Fonofos","Poison"
"4181","Fonofos","",2011,1,1,"Fonofos","Poison"
"4182","Fonofos","",2013,1,1,"Fonofos","Poison"
"4183","Fonofos","",2015,5,1,"Fonofos","Poison"
"4184","Fonofos","",2017,1,1,"Fonofos","Poison"
"4185","Gage height","m",2007,3,2135,"Gage height","Physical Characteristic"
"4186","Gage height","m",2008,32,2007,"Gage height","Physical Characteristic"
"4187","Gage height","m",2009,65,2062.26153846154,"Gage height","Physical Characteristic"
"4188","Gage height","m",2010,58,2012.13793103448,"Gage height","Physical Characteristic"
"4189","Gage height","m",2011,68,2617.10294117647,"Gage height","Physical Characteristic"
"4190","Gage height","m",2012,79,2161.06329113924,"Gage height","Physical Characteristic"
"4191","Gage height","m",2013,56,2258.44642857143,"Gage height","Physical Characteristic"
"4192","Gage height","m",2014,71,2411.94366197183,"Gage height","Physical Characteristic"
"4193","Gage height","m",2015,77,2446.2987012987,"Gage height","Physical Characteristic"
"4194","Gage height","m",2016,91,2395.83516483516,"Gage height","Physical Characteristic"
"4195","Gage height","m",2017,78,2627.82051282051,"Gage height","Physical Characteristic"
"4196","Gage height","m",2018,56,2467.76785714286,"Gage height","Physical Characteristic"
"4197","Gross-Uranium","",1994,7,1,"Gross-Uranium","Metal"
"4198","Gross-Uranium","",1998,2,1,"Gross-Uranium","Metal"
"4199","Gross-Uranium","",2003,1,1,"Gross-Uranium","Metal"
"4200","Gross-Uranium","",2005,1,1,"Gross-Uranium","Metal"
"4201","Gross-Uranium","",2010,1,1,"Gross-Uranium","Metal"
"4202","Gross-Uranium","",2016,1,1,"Gross-Uranium","Metal"
"4203","Gross-Uranium","",2018,1,1,"Gross-Uranium","Metal"
"4204","Gross-Uranium","ug/l",1993,5,6994.4,"Gross-Uranium","Metal"
"4205","Gross-Uranium","ug/l",1994,49,4502.18367346939,"Gross-Uranium","Metal"
"4206","Gross-Uranium","ug/l",1998,13,5055.30769230769,"Gross-Uranium","Metal"
"4207","Gross-Uranium","ug/l",2003,3,4346,"Gross-Uranium","Metal"
"4208","Gross-Uranium","ug/l",2004,1,2064,"Gross-Uranium","Metal"
"4209","Gross-Uranium","ug/l",2005,3,5040.33333333333,"Gross-Uranium","Metal"
"4210","Gross-Uranium","ug/l",2006,5,7658.6,"Gross-Uranium","Metal"
"4211","Gross-Uranium","ug/l",2007,11,5730.45454545455,"Gross-Uranium","Metal"
"4212","Gross-Uranium","ug/l",2008,13,6114.76923076923,"Gross-Uranium","Metal"
"4213","Gross-Uranium","ug/l",2009,11,6048.18181818182,"Gross-Uranium","Metal"
"4214","Gross-Uranium","ug/l",2010,9,6095.77777777778,"Gross-Uranium","Metal"
"4215","Gross-Uranium","ug/l",2011,11,5787.18181818182,"Gross-Uranium","Metal"
"4216","Gross-Uranium","ug/l",2012,9,7107,"Gross-Uranium","Metal"
"4217","Gross-Uranium","ug/l",2013,10,4190,"Gross-Uranium","Metal"
"4218","Gross-Uranium","ug/l",2014,11,6717.45454545455,"Gross-Uranium","Metal"
"4219","Gross-Uranium","ug/l",2015,14,5813,"Gross-Uranium","Metal"
"4220","Gross-Uranium","ug/l",2016,7,5929.14285714286,"Gross-Uranium","Metal"
"4221","Gross-Uranium","ug/l",2017,10,6663.4,"Gross-Uranium","Metal"
"4222","Gross-Uranium","ug/l",2018,7,6214.42857142857,"Gross-Uranium","Metal"
"4223","Halon 1011","",1998,13,1,"Halon 1011","Manufacturing"
"4224","Halon 1011","",2003,4,1,"Halon 1011","Manufacturing"
"4225","Halon 1011","",2004,2,1,"Halon 1011","Manufacturing"
"4226","Halon 1011","",2006,1,1,"Halon 1011","Manufacturing"
"4227","Halon 1011","",2007,3,1,"Halon 1011","Manufacturing"
"4228","Halon 1011","",2008,14,1,"Halon 1011","Manufacturing"
"4229","Halon 1011","",2010,1,1,"Halon 1011","Manufacturing"
"4230","Halon 1011","",2011,1,1,"Halon 1011","Manufacturing"
"4231","Halon 1011","",2013,1,1,"Halon 1011","Manufacturing"
"4232","Halon 1011","",2015,5,1,"Halon 1011","Manufacturing"
"4233","Halon 1011","",2017,1,1,"Halon 1011","Manufacturing"
"4234","Halon 1011","ug/l",1990,1,1,"Halon 1011","Manufacturing"
"4235","Halon 1011","ug/l",1991,4,1,"Halon 1011","Manufacturing"
"4236","Halon 1011","ug/l",1993,2,1,"Halon 1011","Manufacturing"
"4237","Halon 1011","ug/l",1995,1,1,"Halon 1011","Manufacturing"
"4238","Halon 1011","ug/l",2007,1,1,"Halon 1011","Manufacturing"
"4239","Halon 1011","ug/l",2008,1,1,"Halon 1011","Manufacturing"
"4240","Halon 1011","ug/l",2012,1,1,"Halon 1011","Manufacturing"
"4241","Hardness, Ca, Mg","mg/l",1974,12,9767.75,"Hardness, Ca, Mg","Physical Characteristic"
"4242","Hardness, Ca, Mg","mg/l",1975,209,8835.96650717703,"Hardness, Ca, Mg","Physical Characteristic"
"4243","Hardness, Ca, Mg","mg/l",1976,62,8543.67741935484,"Hardness, Ca, Mg","Physical Characteristic"
"4244","Hardness, Ca, Mg","mg/l",1977,98,8849,"Hardness, Ca, Mg","Physical Characteristic"
"4245","Hardness, Ca, Mg","mg/l",1978,33,9032.63636363636,"Hardness, Ca, Mg","Physical Characteristic"
"4246","Hardness, Ca, Mg","mg/l",1979,34,9063.85294117647,"Hardness, Ca, Mg","Physical Characteristic"
"4247","Hardness, Ca, Mg","mg/l",1980,37,7845.16216216216,"Hardness, Ca, Mg","Physical Characteristic"
"4248","Hardness, Ca, Mg","mg/l",1981,45,7919.4,"Hardness, Ca, Mg","Physical Characteristic"
"4249","Hardness, Ca, Mg","mg/l",1982,149,9036.40939597315,"Hardness, Ca, Mg","Physical Characteristic"
"4250","Hardness, Ca, Mg","mg/l",1983,127,8880.16535433071,"Hardness, Ca, Mg","Physical Characteristic"
"4251","Hardness, Ca, Mg","mg/l",1984,171,9026.85964912281,"Hardness, Ca, Mg","Physical Characteristic"
"4252","Hardness, Ca, Mg","mg/l",1985,132,8889.95454545455,"Hardness, Ca, Mg","Physical Characteristic"
"4253","Hardness, Ca, Mg","mg/l",1986,108,8596.35185185185,"Hardness, Ca, Mg","Physical Characteristic"
"4254","Hardness, Ca, Mg","mg/l",1987,124,8473.87096774194,"Hardness, Ca, Mg","Physical Characteristic"
"4255","Hardness, Ca, Mg","mg/l",1988,133,8921.72180451128,"Hardness, Ca, Mg","Physical Characteristic"
"4256","Hardness, Ca, Mg","mg/l",1989,217,9028.30875576037,"Hardness, Ca, Mg","Physical Characteristic"
"4257","Hardness, Ca, Mg","mg/l",1990,363,9404.8567493113,"Hardness, Ca, Mg","Physical Characteristic"
"4258","Hardness, Ca, Mg","mg/l",1991,426,9626.89436619718,"Hardness, Ca, Mg","Physical Characteristic"
"4259","Hardness, Ca, Mg","mg/l",1992,180,8817.43888888889,"Hardness, Ca, Mg","Physical Characteristic"
"4260","Hardness, Ca, Mg","mg/l",1993,127,8496,"Hardness, Ca, Mg","Physical Characteristic"
"4261","Hardness, Ca, Mg","mg/l",1994,448,7456.95758928571,"Hardness, Ca, Mg","Physical Characteristic"
"4262","Hardness, Ca, Mg","mg/l",1995,376,7501.65425531915,"Hardness, Ca, Mg","Physical Characteristic"
"4263","Hardness, Ca, Mg","mg/l",1996,117,6542.00854700855,"Hardness, Ca, Mg","Physical Characteristic"
"4264","Hardness, Ca, Mg","mg/l",1997,142,6795.11971830986,"Hardness, Ca, Mg","Physical Characteristic"
"4265","Hardness, Ca, Mg","mg/l",1998,147,6728.95238095238,"Hardness, Ca, Mg","Physical Characteristic"
"4266","Hardness, Ca, Mg","mg/l",1999,284,7354.3838028169,"Hardness, Ca, Mg","Physical Characteristic"
"4267","Hardness, Ca, Mg","mg/l",2000,442,7294.14479638009,"Hardness, Ca, Mg","Physical Characteristic"
"4268","Hardness, Ca, Mg","mg/l",2001,173,6602.39306358382,"Hardness, Ca, Mg","Physical Characteristic"
"4269","Hardness, Ca, Mg","mg/l",2002,177,6329.44632768362,"Hardness, Ca, Mg","Physical Characteristic"
"4270","Hardness, Ca, Mg","mg/l",2003,149,7110.77852348993,"Hardness, Ca, Mg","Physical Characteristic"
"4271","Hardness, Ca, Mg","mg/l",2004,260,7452.01153846154,"Hardness, Ca, Mg","Physical Characteristic"
"4272","Hardness, Ca, Mg","mg/l",2005,406,7297.52709359606,"Hardness, Ca, Mg","Physical Characteristic"
"4273","Hardness, Ca, Mg","mg/l",2006,158,6743.77215189873,"Hardness, Ca, Mg","Physical Characteristic"
"4274","Hardness, Ca, Mg","mg/l",2007,155,6206.6064516129,"Hardness, Ca, Mg","Physical Characteristic"
"4275","Hardness, Ca, Mg","mg/l",2008,170,6979,"Hardness, Ca, Mg","Physical Characteristic"
"4276","Hardness, Ca, Mg","mg/l",2009,393,7914.40203562341,"Hardness, Ca, Mg","Physical Characteristic"
"4277","Hardness, Ca, Mg","mg/l",2010,607,8514.05930807249,"Hardness, Ca, Mg","Physical Characteristic"
"4278","Hardness, Ca, Mg","mg/l",2011,434,8346.79493087558,"Hardness, Ca, Mg","Physical Characteristic"
"4279","Hardness, Ca, Mg","mg/l",2012,462,8805.13852813853,"Hardness, Ca, Mg","Physical Characteristic"
"4280","Hardness, Ca, Mg","mg/l",2013,161,9579.83229813665,"Hardness, Ca, Mg","Physical Characteristic"
"4281","Hardness, Ca, Mg","mg/l",2014,65,9089.10769230769,"Hardness, Ca, Mg","Physical Characteristic"
"4282","Hardness, Ca, Mg","mg/l",2015,14,9943.14285714286,"Hardness, Ca, Mg","Physical Characteristic"
"4283","Hardness, Ca, Mg","mg/l CaCO3",1939,1,7029,"Hardness, Ca, Mg","Physical Characteristic"
"4284","Hardness, Ca, Mg","mg/l CaCO3",1940,3,13502.6666666667,"Hardness, Ca, Mg","Physical Characteristic"
"4285","Hardness, Ca, Mg","mg/l CaCO3",1948,2,8732.5,"Hardness, Ca, Mg","Physical Characteristic"
"4286","Hardness, Ca, Mg","mg/l CaCO3",1949,2,5752.5,"Hardness, Ca, Mg","Physical Characteristic"
"4287","Hardness, Ca, Mg","mg/l CaCO3",1951,1,12370,"Hardness, Ca, Mg","Physical Characteristic"
"4288","Hardness, Ca, Mg","mg/l CaCO3",1952,1,5894,"Hardness, Ca, Mg","Physical Characteristic"
"4289","Hardness, Ca, Mg","mg/l CaCO3",1953,2,10045.5,"Hardness, Ca, Mg","Physical Characteristic"
"4290","Hardness, Ca, Mg","mg/l CaCO3",1954,3,8731.66666666667,"Hardness, Ca, Mg","Physical Characteristic"
"4291","Hardness, Ca, Mg","mg/l CaCO3",1955,4,9322,"Hardness, Ca, Mg","Physical Characteristic"
"4292","Hardness, Ca, Mg","mg/l CaCO3",1956,1,7029,"Hardness, Ca, Mg","Physical Characteristic"
"4293","Hardness, Ca, Mg","mg/l CaCO3",1957,19,6600.78947368421,"Hardness, Ca, Mg","Physical Characteristic"
"4294","Hardness, Ca, Mg","mg/l CaCO3",1958,41,9009.56097560976,"Hardness, Ca, Mg","Physical Characteristic"
"4295","Hardness, Ca, Mg","mg/l CaCO3",1959,6,8624.16666666667,"Hardness, Ca, Mg","Physical Characteristic"
"4296","Hardness, Ca, Mg","mg/l CaCO3",1960,26,6973.46153846154,"Hardness, Ca, Mg","Physical Characteristic"
"4297","Hardness, Ca, Mg","mg/l CaCO3",1961,26,8443.69230769231,"Hardness, Ca, Mg","Physical Characteristic"
"4298","Hardness, Ca, Mg","mg/l CaCO3",1962,31,7153.51612903226,"Hardness, Ca, Mg","Physical Characteristic"
"4299","Hardness, Ca, Mg","mg/l CaCO3",1963,28,6628.53571428571,"Hardness, Ca, Mg","Physical Characteristic"
"4300","Hardness, Ca, Mg","mg/l CaCO3",1964,118,6876.77118644068,"Hardness, Ca, Mg","Physical Characteristic"
"4301","Hardness, Ca, Mg","mg/l CaCO3",1965,132,6630.19696969697,"Hardness, Ca, Mg","Physical Characteristic"
"4302","Hardness, Ca, Mg","mg/l CaCO3",1966,40,7901.9,"Hardness, Ca, Mg","Physical Characteristic"
"4303","Hardness, Ca, Mg","mg/l CaCO3",1967,3,6681.66666666667,"Hardness, Ca, Mg","Physical Characteristic"
"4304","Hardness, Ca, Mg","mg/l CaCO3",1968,6,5878.83333333333,"Hardness, Ca, Mg","Physical Characteristic"
"4305","Hardness, Ca, Mg","mg/l CaCO3",1969,19,7574.52631578947,"Hardness, Ca, Mg","Physical Characteristic"
"4306","Hardness, Ca, Mg","mg/l CaCO3",1970,21,7214.47619047619,"Hardness, Ca, Mg","Physical Characteristic"
"4307","Hardness, Ca, Mg","mg/l CaCO3",1971,67,7677.22388059701,"Hardness, Ca, Mg","Physical Characteristic"
"4308","Hardness, Ca, Mg","mg/l CaCO3",1972,53,8403.56603773585,"Hardness, Ca, Mg","Physical Characteristic"
"4309","Hardness, Ca, Mg","mg/l CaCO3",1973,23,8220.39130434783,"Hardness, Ca, Mg","Physical Characteristic"
"4310","Hardness, Ca, Mg","mg/l CaCO3",1974,5,11631.2,"Hardness, Ca, Mg","Physical Characteristic"
"4311","Hardness, Ca, Mg","mg/l CaCO3",1975,9,8214.11111111111,"Hardness, Ca, Mg","Physical Characteristic"
"4312","Hardness, Ca, Mg","mg/l CaCO3",1976,12,8393.5,"Hardness, Ca, Mg","Physical Characteristic"
"4313","Hardness, Ca, Mg","mg/l CaCO3",1977,12,7140.58333333333,"Hardness, Ca, Mg","Physical Characteristic"
"4314","Hardness, Ca, Mg","mg/l CaCO3",1978,8,7593.625,"Hardness, Ca, Mg","Physical Characteristic"
"4315","Hardness, Ca, Mg","mg/l CaCO3",1979,8,8392.5,"Hardness, Ca, Mg","Physical Characteristic"
"4316","Hardness, Ca, Mg","mg/l CaCO3",1980,37,7818.78378378378,"Hardness, Ca, Mg","Physical Characteristic"
"4317","Hardness, Ca, Mg","mg/l CaCO3",1981,100,8299.75,"Hardness, Ca, Mg","Physical Characteristic"
"4318","Hardness, Ca, Mg","mg/l CaCO3",1982,10,8189.2,"Hardness, Ca, Mg","Physical Characteristic"
"4319","Hardness, Ca, Mg","mg/l CaCO3",1983,5,8230.2,"Hardness, Ca, Mg","Physical Characteristic"
"4320","Hardness, Ca, Mg","mg/l CaCO3",1984,14,7505.85714285714,"Hardness, Ca, Mg","Physical Characteristic"
"4321","Hardness, Ca, Mg","mg/l CaCO3",1985,4,8607.5,"Hardness, Ca, Mg","Physical Characteristic"
"4322","Hardness, Ca, Mg","mg/l CaCO3",1986,3,9910.33333333333,"Hardness, Ca, Mg","Physical Characteristic"
"4323","Hardness, Ca, Mg","mg/l CaCO3",1987,8,8648.875,"Hardness, Ca, Mg","Physical Characteristic"
"4324","Hardness, Ca, Mg","mg/l CaCO3",1988,13,9213.76923076923,"Hardness, Ca, Mg","Physical Characteristic"
"4325","Hardness, Ca, Mg","mg/l CaCO3",1989,17,7321.88235294118,"Hardness, Ca, Mg","Physical Characteristic"
"4326","Hardness, Ca, Mg","mg/l CaCO3",1990,20,8336.95,"Hardness, Ca, Mg","Physical Characteristic"
"4327","Hardness, Ca, Mg","mg/l CaCO3",1991,17,7993.82352941176,"Hardness, Ca, Mg","Physical Characteristic"
"4328","Hardness, Ca, Mg","mg/l CaCO3",1992,10,7874.5,"Hardness, Ca, Mg","Physical Characteristic"
"4329","Hardness, Ca, Mg","mg/l CaCO3",1993,2,7717,"Hardness, Ca, Mg","Physical Characteristic"
"4330","Hardness, Ca, Mg","mg/l CaCO3",1994,35,8320.82857142857,"Hardness, Ca, Mg","Physical Characteristic"
"4331","Hardness, Ca, Mg","mg/l CaCO3",1995,5,7686.2,"Hardness, Ca, Mg","Physical Characteristic"
"4332","Hardness, Ca, Mg","mg/l CaCO3",1996,4,7829.5,"Hardness, Ca, Mg","Physical Characteristic"
"4333","Hardness, Ca, Mg","mg/l CaCO3",1997,6,8090.83333333333,"Hardness, Ca, Mg","Physical Characteristic"
"4334","Hardness, Ca, Mg","mg/l CaCO3",1998,21,7729.28571428571,"Hardness, Ca, Mg","Physical Characteristic"
"4335","Hardness, Ca, Mg","mg/l CaCO3",1999,1,3194,"Hardness, Ca, Mg","Physical Characteristic"
"4336","Hardness, Ca, Mg","mg/l CaCO3",2000,19,6757.1052631579,"Hardness, Ca, Mg","Physical Characteristic"
"4337","Hardness, Ca, Mg","mg/l CaCO3",2001,8,9156.75,"Hardness, Ca, Mg","Physical Characteristic"
"4338","Hardness, Ca, Mg","mg/l CaCO3",2003,14,8224.71428571429,"Hardness, Ca, Mg","Physical Characteristic"
"4339","Hardness, Ca, Mg","mg/l CaCO3",2004,25,8241.28,"Hardness, Ca, Mg","Physical Characteristic"
"4340","Hardness, Ca, Mg","mg/l CaCO3",2005,4,9123.75,"Hardness, Ca, Mg","Physical Characteristic"
"4341","Hardness, Ca, Mg","mg/l CaCO3",2006,5,7840.4,"Hardness, Ca, Mg","Physical Characteristic"
"4342","Hardness, Ca, Mg","mg/l CaCO3",2007,11,7033.90909090909,"Hardness, Ca, Mg","Physical Characteristic"
"4343","Hardness, Ca, Mg","mg/l CaCO3",2008,13,8552,"Hardness, Ca, Mg","Physical Characteristic"
"4344","Hardness, Ca, Mg","mg/l CaCO3",2009,11,8806.36363636364,"Hardness, Ca, Mg","Physical Characteristic"
"4345","Hardness, Ca, Mg","mg/l CaCO3",2010,12,9082.08333333333,"Hardness, Ca, Mg","Physical Characteristic"
"4346","Hardness, Ca, Mg","mg/l CaCO3",2011,11,9021.63636363636,"Hardness, Ca, Mg","Physical Characteristic"
"4347","Hardness, Ca, Mg","mg/l CaCO3",2012,10,9719.3,"Hardness, Ca, Mg","Physical Characteristic"
"4348","Hardness, Ca, Mg","mg/l CaCO3",2013,10,7984.7,"Hardness, Ca, Mg","Physical Characteristic"
"4349","Hardness, Ca, Mg","mg/l CaCO3",2014,11,9541.81818181818,"Hardness, Ca, Mg","Physical Characteristic"
"4350","Hardness, Ca, Mg","mg/l CaCO3",2015,14,8457.64285714286,"Hardness, Ca, Mg","Physical Characteristic"
"4351","Hardness, Ca, Mg","mg/l CaCO3",2016,12,9649.5,"Hardness, Ca, Mg","Physical Characteristic"
"4352","Hardness, Ca, Mg","mg/l CaCO3",2017,10,9546.9,"Hardness, Ca, Mg","Physical Characteristic"
"4353","Hardness, Ca, Mg","mg/l CaCO3",2018,8,7460.625,"Hardness, Ca, Mg","Physical Characteristic"
"4354","Hardness, non-carbonate","mg/l CaCO3",1940,3,12345.3333333333,"Hardness, non-carbonate","Physical Characteristic"
"4355","Hardness, non-carbonate","mg/l CaCO3",1948,2,182,"Hardness, non-carbonate","Physical Characteristic"
"4356","Hardness, non-carbonate","mg/l CaCO3",1949,1,12511,"Hardness, non-carbonate","Physical Characteristic"
"4357","Hardness, non-carbonate","mg/l CaCO3",1951,1,8632,"Hardness, non-carbonate","Physical Characteristic"
"4358","Hardness, non-carbonate","mg/l CaCO3",1952,1,7188,"Hardness, non-carbonate","Physical Characteristic"
"4359","Hardness, non-carbonate","mg/l CaCO3",1953,1,3265,"Hardness, non-carbonate","Physical Characteristic"
"4360","Hardness, non-carbonate","mg/l CaCO3",1954,2,12218,"Hardness, non-carbonate","Physical Characteristic"
"4361","Hardness, non-carbonate","mg/l CaCO3",1955,2,10185.5,"Hardness, non-carbonate","Physical Characteristic"
"4362","Hardness, non-carbonate","mg/l CaCO3",1957,17,6745.88235294118,"Hardness, non-carbonate","Physical Characteristic"
"4363","Hardness, non-carbonate","mg/l CaCO3",1958,41,9342.36585365854,"Hardness, non-carbonate","Physical Characteristic"
"4364","Hardness, non-carbonate","mg/l CaCO3",1959,6,9000,"Hardness, non-carbonate","Physical Characteristic"
"4365","Hardness, non-carbonate","mg/l CaCO3",1960,25,6607.68,"Hardness, non-carbonate","Physical Characteristic"
"4366","Hardness, non-carbonate","mg/l CaCO3",1961,26,7326,"Hardness, non-carbonate","Physical Characteristic"
"4367","Hardness, non-carbonate","mg/l CaCO3",1962,31,5847.38709677419,"Hardness, non-carbonate","Physical Characteristic"
"4368","Hardness, non-carbonate","mg/l CaCO3",1963,28,9669.78571428571,"Hardness, non-carbonate","Physical Characteristic"
"4369","Hardness, non-carbonate","mg/l CaCO3",1964,115,6123.61739130435,"Hardness, non-carbonate","Physical Characteristic"
"4370","Hardness, non-carbonate","mg/l CaCO3",1965,131,6319.83969465649,"Hardness, non-carbonate","Physical Characteristic"
"4371","Hardness, non-carbonate","mg/l CaCO3",1966,39,6897.87179487179,"Hardness, non-carbonate","Physical Characteristic"
"4372","Hardness, non-carbonate","mg/l CaCO3",1967,3,1128,"Hardness, non-carbonate","Physical Characteristic"
"4373","Hardness, non-carbonate","mg/l CaCO3",1968,6,2455.5,"Hardness, non-carbonate","Physical Characteristic"
"4374","Hardness, non-carbonate","mg/l CaCO3",1969,19,6114.36842105263,"Hardness, non-carbonate","Physical Characteristic"
"4375","Hardness, non-carbonate","mg/l CaCO3",1970,21,3794.42857142857,"Hardness, non-carbonate","Physical Characteristic"
"4376","Hardness, non-carbonate","mg/l CaCO3",1971,67,8283.85074626866,"Hardness, non-carbonate","Physical Characteristic"
"4377","Hardness, non-carbonate","mg/l CaCO3",1972,53,8940.20754716981,"Hardness, non-carbonate","Physical Characteristic"
"4378","Hardness, non-carbonate","mg/l CaCO3",1973,23,8043.52173913043,"Hardness, non-carbonate","Physical Characteristic"
"4379","Hardness, non-carbonate","mg/l CaCO3",1974,5,10531.4,"Hardness, non-carbonate","Physical Characteristic"
"4380","Hardness, non-carbonate","mg/l CaCO3",1975,9,10457.4444444444,"Hardness, non-carbonate","Physical Characteristic"
"4381","Hardness, non-carbonate","mg/l CaCO3",1976,11,10672.5454545455,"Hardness, non-carbonate","Physical Characteristic"
"4382","Hardness, non-carbonate","mg/l CaCO3",1977,12,9670.25,"Hardness, non-carbonate","Physical Characteristic"
"4383","Hardness, non-carbonate","mg/l CaCO3",1978,8,10799.25,"Hardness, non-carbonate","Physical Characteristic"
"4384","Hardness, non-carbonate","mg/l CaCO3",1979,8,7669.375,"Hardness, non-carbonate","Physical Characteristic"
"4385","Hardness, non-carbonate","mg/l CaCO3",1980,37,7664.37837837838,"Hardness, non-carbonate","Physical Characteristic"
"4386","Hardness, non-carbonate","mg/l CaCO3",1981,100,9488.99,"Hardness, non-carbonate","Physical Characteristic"
"4387","Hardness, non-carbonate","mg/l CaCO3",1982,10,9836.1,"Hardness, non-carbonate","Physical Characteristic"
"4388","Hardness, non-carbonate","mg/l CaCO3",1990,15,8519.46666666667,"Hardness, non-carbonate","Physical Characteristic"
"4389","Hardness, non-carbonate","mg/l CaCO3",1991,5,11033.6,"Hardness, non-carbonate","Physical Characteristic"
"4390","Hardness, non-carbonate","mg/l CaCO3",1998,10,9295.1,"Hardness, non-carbonate","Physical Characteristic"
"4391","Hardness, non-carbonate","mg/l CaCO3",2000,12,9126.41666666667,"Hardness, non-carbonate","Physical Characteristic"
"4392","Hardness, non-carbonate","mg/l CaCO3",2003,12,10909.6666666667,"Hardness, non-carbonate","Physical Characteristic"
"4393","Hardness, non-carbonate","mg/l CaCO3",2004,24,8846.33333333333,"Hardness, non-carbonate","Physical Characteristic"
"4394","Hardness, non-carbonate","mg/l CaCO3",2006,1,11201,"Hardness, non-carbonate","Physical Characteristic"
"4395","Hardness, non-carbonate","mg/l CaCO3",2008,1,14323,"Hardness, non-carbonate","Physical Characteristic"
"4396","Hardness, non-carbonate","mg/l CaCO3",2010,1,12370,"Hardness, non-carbonate","Physical Characteristic"
"4397","Hardness, non-carbonate","mg/l CaCO3",2011,1,9788,"Hardness, non-carbonate","Physical Characteristic"
"4398","Hardness, non-carbonate","mg/l CaCO3",2013,1,9197,"Hardness, non-carbonate","Physical Characteristic"
