"Name","Unit","Year","N","Mean_Value"
"Bromobenzene","ug/l",2008,1,1
"Bromobenzene","ug/l",2012,1,1
"Bromoxynil","",1998,13,1
"Bromoxynil","",2007,2,1
"Bromoxynil","",2008,13,1
"Bromoxynil","",2010,1,1
"Bromoxynil","",2013,1,1
"Bromoxynil","",2015,5,1
"Bromoxynil","",2017,1,1
"Bromoxynil","% recovery",2012,4,2816.5
"Bromoxynil","% recovery",2013,2,6778
"Bromoxynil","% recovery",2016,2,15072.5
"Bromoxynil","ng/l",2010,8,1
"Bromoxynil","ng/l",2012,8,1
"Bromoxynil","ng/l",2013,9,1
"Bromoxynil","ng/l",2014,5,1
"Bromoxynil","ng/l",2015,1,1
"Bromoxynil","ng/l",2016,4,1
"Buprenorphine hydrochloride","% recovery",2013,2,7798
"Buprenorphine hydrochloride","% recovery",2016,2,15052.5
"Buprenorphine hydrochloride","ng/l",2013,9,1
"Buprenorphine hydrochloride","ng/l",2014,5,1
"Buprenorphine hydrochloride","ng/l",2015,1,1
"Buprenorphine hydrochloride","ng/l",2016,4,1
"Bupropion","",2017,1,1
"Bupropion","% recovery",2012,4,11811
"Bupropion","% recovery",2013,2,8017.5
"Bupropion","% recovery",2016,2,14161.5
"Bupropion","ng/l",2012,8,1
"Bupropion","ng/l",2013,9,1
"Bupropion","ng/l",2014,5,1
"Bupropion","ng/l",2015,1,1
"Bupropion","ng/l",2016,4,1
"Butachlor","ug/l",1993,1,1
"Butachlor","ug/l",1999,5,1
"Butachlor","ug/l",2012,1,1
"Butachlor ESA","%",2013,1,3389
"Butachlor ESA","%",2015,5,2787.8
"Butachlor ESA","%",2017,1,2711
"Butachlor ESA","% recovery",2012,4,2995.25
"Butachlor ESA","% recovery",2013,2,7323
"Butachlor ESA","% recovery",2016,2,2823
"Butachlor ESA","ng/l",2010,10,1
"Butachlor ESA","ng/l",2012,8,1
"Butachlor ESA","ng/l",2013,9,1
"Butachlor ESA","ng/l",2014,5,1
"Butachlor ESA","ng/l",2015,1,1
"Butachlor ESA","ng/l",2016,4,1
"Butalbital","% recovery",2012,4,13894.25
"Butalbital","ng/l",2012,8,1
"Butane","",2013,1,1
"Butane","",2015,5,1
"Butane","",2017,1,1
"Butralin","",2013,1,1
"Butralin","",2015,5,1
"Butralin","",2017,1,1
"Butyl benzyl phthalate","",1989,1,1
"Butyl benzyl phthalate","",2000,1,1
"Butyl benzyl phthalate","mg/l",2002,1,1
"Butyl benzyl phthalate","ug/kg",1999,2,11096
"Butyl benzyl phthalate","ug/kg",2002,2,1
"Butyl benzyl phthalate","ug/l",1990,4,1
"Butyl benzyl phthalate","ug/l",1992,1,1
"Butyl benzyl phthalate","ug/l",1994,1,1
"Butyl benzyl phthalate","ug/l",1995,6,1
"Butyl benzyl phthalate","ug/l",1996,7,2000.42857142857
"Butyl benzyl phthalate","ug/l",1997,9,1303.22222222222
"Butyl benzyl phthalate","ug/l",1998,13,1
"Butyl benzyl phthalate","ug/l",1999,19,1
"Butyl benzyl phthalate","ug/l",2000,15,1
"Butyl benzyl phthalate","ug/l",2001,6,1
"Butyl benzyl phthalate","ug/l",2002,6,1
"Butyl benzyl phthalate","ug/l",2006,1,1
"Butyl benzyl phthalate","ug/l",2007,1,1
"Butyl benzyl phthalate","ug/l",2008,1,1
"Butylate","",1998,14,1
"Butylate","",2000,12,1
"Butylate","",2003,4,1
"Butylate","",2004,2,1
"Butylate","",2013,1,1
"Butylate","",2015,5,1
"Butylate","",2017,1,1
"Butylated hydroxyanisole","ng/l",2013,7,1
"Butylated hydroxyanisole","ng/l",2014,5,1
"Butylated hydroxyanisole","ug/l",2010,10,1
"Butylparaben","% recovery",2012,4,11835.5
"Butylparaben","% recovery",2013,2,6844
"Butylparaben","% recovery",2016,2,3266.5
"Butylparaben","ng/l",2012,8,1
"Butylparaben","ng/l",2013,9,1
"Butylparaben","ng/l",2014,5,1
"Butylparaben","ng/l",2015,1,1
"Butylparaben","ng/l",2016,4,1
"Butyraldehyde","",2013,1,1
"Butyraldehyde","",2015,5,1
"Butyraldehyde","",2017,1,1
"C1-C3 Fluorenes","",2000,1,1
"C1-C3 Fluorenes","mg/l",2002,1,1
"C1-C3 Fluorenes","ug/l",1990,4,1
"C1-C3 Fluorenes","ug/l",1992,1,1
"C1-C3 Fluorenes","ug/l",1994,1,1
"C1-C3 Fluorenes","ug/l",1995,6,2877.16666666667
"C1-C3 Fluorenes","ug/l",1996,7,2426.85714285714
"C1-C3 Fluorenes","ug/l",1997,9,3041.22222222222
"C1-C3 Fluorenes","ug/l",1998,13,2412.84615384615
"C1-C3 Fluorenes","ug/l",1999,19,1
"C1-C3 Fluorenes","ug/l",2000,15,1
"C1-C3 Fluorenes","ug/l",2001,6,1
"C1-C3 Fluorenes","ug/l",2002,6,1
"C1-C3 Fluorenes","ug/l",2006,1,1
"C1-C3 Fluorenes","ug/l",2007,1,1
"C1-C3 Fluorenes","ug/l",2008,1,1
"C1-C4 Chrysenes","mg/l",2002,1,1
"C1-C4 Chrysenes","ug/l",1990,4,1
"C1-C4 Chrysenes","ug/l",1992,1,1
"C1-C4 Chrysenes","ug/l",1994,1,1
"C1-C4 Chrysenes","ug/l",1995,6,6855.5
"C1-C4 Chrysenes","ug/l",1996,7,7574.14285714286
"C1-C4 Chrysenes","ug/l",1997,9,8772.33333333333
"C1-C4 Chrysenes","ug/l",1998,13,2636.69230769231
"C1-C4 Chrysenes","ug/l",1999,19,547.578947368421
"C1-C4 Chrysenes","ug/l",2000,18,1621.22222222222
"C1-C4 Chrysenes","ug/l",2001,6,2088
"C1-C4 Chrysenes","ug/l",2002,6,1015.66666666667
"C1-C4 Chrysenes","ug/l",2006,1,1
"C1-C4 Chrysenes","ug/l",2007,1,1
"C1-C4 Chrysenes","ug/l",2008,1,1
"C1-C4 Fluoranthenes","",2000,1,1
"C1-C4 Fluoranthenes","mg/l",2002,1,1
"C1-C4 Fluoranthenes","ug/l",1990,4,1
"C1-C4 Fluoranthenes","ug/l",1992,1,1
"C1-C4 Fluoranthenes","ug/l",1994,1,1
"C1-C4 Fluoranthenes","ug/l",1995,6,9646
"C1-C4 Fluoranthenes","ug/l",1996,7,6099.28571428571
"C1-C4 Fluoranthenes","ug/l",1997,9,6462.77777777778
"C1-C4 Fluoranthenes","ug/l",1998,13,2232.61538461538
"C1-C4 Fluoranthenes","ug/l",1999,19,2309.57894736842
"C1-C4 Fluoranthenes","ug/l",2000,17,2831.52941176471
"C1-C4 Fluoranthenes","ug/l",2001,6,2817.66666666667
"C1-C4 Fluoranthenes","ug/l",2002,6,1439.5
"C1-C4 Fluoranthenes","ug/l",2006,1,1
"C1-C4 Fluoranthenes","ug/l",2007,1,1
"C1-C4 Fluoranthenes","ug/l",2008,1,1
"C1-C4 Phenanthrenes","",2000,1,1
"C1-C4 Phenanthrenes","mg/l",2002,1,1
"C1-C4 Phenanthrenes","ug/l",1990,4,1
"C1-C4 Phenanthrenes","ug/l",1992,1,1
"C1-C4 Phenanthrenes","ug/l",1994,1,1
"C1-C4 Phenanthrenes","ug/l",1995,6,5941.83333333333
"C1-C4 Phenanthrenes","ug/l",1996,7,9012.71428571429
"C1-C4 Phenanthrenes","ug/l",1997,9,7090.33333333333
"C1-C4 Phenanthrenes","ug/l",1998,13,2547.15384615385
"C1-C4 Phenanthrenes","ug/l",1999,19,661
"C1-C4 Phenanthrenes","ug/l",2000,17,1338.88235294118
"C1-C4 Phenanthrenes","ug/l",2001,6,2630.16666666667
"C1-C4 Phenanthrenes","ug/l",2002,6,1
"C1-C4 Phenanthrenes","ug/l",2006,1,1
"C1-C4 Phenanthrenes","ug/l",2007,1,1
"C1-C4 Phenanthrenes","ug/l",2008,1,1
"C8-Alkylphenol","",1999,2,1
"Cacodylic acid","ug/g",2002,2,1
"Cadmium","",1983,1,1
"Cadmium","",1984,6,1
"Cadmium","",1988,5,1
"Cadmium","",1989,12,1
"Cadmium","",1993,9,1
"Cadmium","",1994,30,1
"Cadmium","",1998,14,1
"Cadmium","",2003,3,1
"Cadmium","",2008,1,1
"Cadmium","",2011,1,1
"Cadmium","",2013,1,1
"Cadmium","",2015,3,1
"Cadmium","",2016,10,1
"Cadmium","",2017,1,1
"Cadmium","% recovery",2016,10,10118.3
"Cadmium","mg/kg",1994,2,4055.5
"Cadmium","mg/kg",1998,1,1396
"Cadmium","mg/kg",2016,12,6542.66666666667
"Cadmium","mg/l",2012,37,29.2162162162162
"Cadmium","mg/l",2013,14,18.5
"Cadmium","mg/l",2014,19,1
"Cadmium","mg/l",2015,24,1
"Cadmium","mg/l",2016,17,52.6470588235294
"Cadmium","mg/l",2017,15,17
"Cadmium","mg/l",2018,1,1
"Cadmium","ppm",1995,2,1
"Cadmium","ug/l",1975,28,8827.03571428571
"Cadmium","ug/l",1976,26,6859.69230769231
"Cadmium","ug/l",1977,5,8013.4
"Cadmium","ug/l",1978,11,8745.72727272727
"Cadmium","ug/l",1979,33,161.151515151515
"Cadmium","ug/l",1980,34,254.852941176471
"Cadmium","ug/l",1981,41,556.219512195122
"Cadmium","ug/l",1982,131,97.7404580152672
"Cadmium","ug/l",1983,127,240.094488188976
"Cadmium","ug/l",1984,141,422.886524822695
"Cadmium","ug/l",1985,146,111.91095890411
"Cadmium","ug/l",1986,115,194.313043478261
"Cadmium","ug/l",1987,163,13.398773006135
"Cadmium","ug/l",1988,143,194.342657342657
"Cadmium","ug/l",1989,179,80.1731843575419
"Cadmium","ug/l",1990,289,1
"Cadmium","ug/l",1991,227,70.4361233480176
"Cadmium","ug/l",1992,139,124.381294964029
"Cadmium","ug/l",1993,103,99.1067961165049
"Cadmium","ug/l",1994,174,216.063218390805
"Cadmium","ug/l",1995,111,1
"Cadmium","ug/l",1996,60,1
"Cadmium","ug/l",1997,74,1
"Cadmium","ug/l",1998,79,1
"Cadmium","ug/l",1999,166,1
"Cadmium","ug/l",2000,285,836.659649122807
"Cadmium","ug/l",2001,83,429.253012048193
"Cadmium","ug/l",2002,76,1
"Cadmium","ug/l",2003,61,12.7377049180328
"Cadmium","ug/l",2004,111,5.23423423423423
"Cadmium","ug/l",2005,111,76.4504504504504
"Cadmium","ug/l",2006,57,8.43859649122807
"Cadmium","ug/l",2007,54,96.5740740740741
"Cadmium","ug/l",2008,76,315.526315789474
"Cadmium","ug/l",2009,145,265.606896551724
"Cadmium","ug/l",2010,266,72.7218045112782
"Cadmium","ug/l",2011,281,242.106761565836
"Cadmium","ug/l",2012,427,150.416861826698
"Cadmium","ug/l",2013,152,46.2302631578947
"Cadmium","ug/l",2014,59,1
"Cadmium","ug/l",2015,37,87.5135135135135
"Cadmium","ug/l",2016,18,1
"Caffeine","",2007,3,1
"Caffeine","",2008,13,1
"Caffeine","",2010,1,1
"Caffeine","",2015,1,1
"Caffeine","",2017,1,1
"Caffeine","% recovery",2012,4,11209.5
"Caffeine","% recovery",2013,2,9586.5
"Caffeine","% recovery",2016,2,13894
"Caffeine","ng/l",2012,8,9158.75
"Caffeine","ng/l",2013,16,5301.5
"Caffeine","ng/l",2014,10,1
"Caffeine","ng/l",2015,1,1
"Caffeine","ng/l",2016,4,1
"Caffeine","ug/l",2010,10,128.4
"Caffeine-13C","%",2007,3,12770
"Caffeine-13C","%",2008,13,12815.3846153846
"Caffeine-13C","%",2010,1,2821
"Caffeine-d9","%",2007,3,10707.6666666667
"Caffeine-d9","%",2008,12,13411
"Caffeine-d9","%",2015,1,12159
"Caffeine-trimethyl-13C3","%",2017,1,3089
"Caffeine-trimethyl-13C3","% recovery",2010,8,10804.375
"Caffeine-trimethyl-13C3","ng/l",2010,2,1
"Caffeine-trimethyl-13C3","ng/l",2012,4,1
"Calcium","%         ",1979,2,3730.5
"Calcium","% recovery",2016,8,14758.125
"Calcium","mg/l",1939,1,13049
"Calcium","mg/l",1940,3,5454
"Calcium","mg/l",1948,2,6732
"Calcium","mg/l",1949,2,11405.5
"Calcium","mg/l",1951,1,5463
"Calcium","mg/l",1952,1,10963
"Calcium","mg/l",1953,2,8322
"Calcium","mg/l",1954,3,9848.33333333333
"Calcium","mg/l",1955,4,7724.75
"Calcium","mg/l",1956,1,9487
"Calcium","mg/l",1957,19,11049.6842105263
"Calcium","mg/l",1958,41,9629.19512195122
"Calcium","mg/l",1959,6,11927
"Calcium","mg/l",1960,26,10620.8461538462
"Calcium","mg/l",1961,26,10490.2692307692
"Calcium","mg/l",1962,30,10452.8
"Calcium","mg/l",1963,28,8913.67857142857
"Calcium","mg/l",1964,118,10800.1525423729
"Calcium","mg/l",1965,131,9673.68702290076
"Calcium","mg/l",1966,40,10213.675
"Calcium","mg/l",1967,3,12335.3333333333
"Calcium","mg/l",1968,6,9897.16666666667
"Calcium","mg/l",1969,17,11422.1176470588
"Calcium","mg/l",1970,18,11480.5
"Calcium","mg/l",1971,75,12025.6266666667
"Calcium","mg/l",1972,54,12093.6481481481
"Calcium","mg/l",1973,23,12815.652173913
"Calcium","mg/l",1974,5,8104
"Calcium","mg/l",1975,105,11761.1333333333
"Calcium","mg/l",1976,74,12830.9594594595
